<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.08.29	00:00:00	1.29302	1.29359	1.29203	1.29306	14921	0	11
2017.08.29	04:00:00	1.29304	1.29459	1.29283	1.29438	8459	0	11
2017.08.29	08:00:00	1.29438	1.29779	1.29404	1.29598	20628	0	11
2017.08.29	12:00:00	1.29599	1.29721	1.29448	1.29546	17590	0	11
2017.08.29	16:00:00	1.29548	1.29548	1.29243	1.29266	22054	0	11
2017.08.29	20:00:00	1.29267	1.29318	1.29143	1.29224	13114	0	11
2017.08.30	00:00:00	1.29172	1.29285	1.29172	1.29248	5974	0	11
2017.08.30	04:00:00	1.29251	1.29371	1.29174	1.29296	6974	0	11
2017.08.30	08:00:00	1.29294	1.29319	1.28955	1.29157	18125	0	11
2017.08.30	12:00:00	1.29157	1.29329	1.28779	1.28970	19589	0	11
2017.08.30	16:00:00	1.28972	1.29374	1.28972	1.29321	20411	0	11
2017.08.30	20:00:00	1.29322	1.29347	1.29168	1.29187	11284	0	11
2017.08.31	00:00:00	1.29207	1.29265	1.29131	1.29207	6639	0	11
2017.08.31	04:00:00	1.29208	1.29299	1.29049	1.29256	7223	0	11
2017.08.31	08:00:00	1.29256	1.29276	1.28877	1.28922	16151	0	11
2017.08.31	12:00:00	1.28922	1.28967	1.28517	1.28751	20992	0	11
2017.08.31	16:00:00	1.28753	1.28942	1.28623	1.28941	21477	0	11
2017.08.31	20:00:00	1.28940	1.29343	1.28897	1.29286	11545	0	11
2017.09.01	00:00:00	1.29222	1.29455	1.29051	1.29438	6930	0	11
2017.09.01	04:00:00	1.29437	1.29467	1.29210	1.29235	6171	0	11
2017.09.01	08:00:00	1.29235	1.29334	1.29048	1.29237	13235	0	11
2017.09.01	12:00:00	1.29237	1.29951	1.29129	1.29752	24534	0	11
2017.09.01	16:00:00	1.29750	1.29910	1.29404	1.29559	26977	0	11
2017.09.01	20:00:00	1.29559	1.29585	1.29486	1.29552	10351	0	11
2017.09.04	00:00:00	1.29506	1.29658	1.29495	1.29607	8349	0	11
2017.09.04	04:00:00	1.29610	1.29643	1.29507	1.29510	8180	0	11
2017.09.04	08:00:00	1.29510	1.29584	1.29288	1.29368	15915	0	11
2017.09.04	12:00:00	1.29368	1.29643	1.29340	1.29541	13427	0	11
2017.09.04	16:00:00	1.29540	1.29605	1.29120	1.29184	13675	0	11
2017.09.04	20:00:00	1.29185	1.29313	1.29178	1.29253	16861	0	11
2017.09.05	00:00:00	1.29253	1.29339	1.29180	1.29240	9739	0	11
2017.09.05	04:00:00	1.29237	1.29389	1.29192	1.29328	13540	0	11
2017.09.05	08:00:00	1.29328	1.29378	1.29082	1.29255	19121	0	11
2017.09.05	12:00:00	1.29254	1.29805	1.29194	1.29805	18886	0	11
2017.09.05	16:00:00	1.29805	1.30322	1.29779	1.30171	24731	0	11
2017.09.05	20:00:00	1.30172	1.30421	1.30012	1.30295	14487	0	11
2017.09.06	00:00:00	1.30280	1.30439	1.30280	1.30359	13162	0	11
2017.09.06	04:00:00	1.30359	1.30404	1.30261	1.30315	9346	0	11
2017.09.06	08:00:00	1.30314	1.30476	1.30178	1.30418	14897	0	11
2017.09.06	12:00:00	1.30417	1.30552	1.30236	1.30489	19049	0	11
2017.09.06	16:00:00	1.30488	1.30815	1.30396	1.30476	24816	0	11
2017.09.06	20:00:00	1.30475	1.30519	1.30343	1.30454	12797	0	11
2017.09.07	00:00:00	1.30454	1.30595	1.30393	1.30448	9703	0	11
2017.09.07	04:00:00	1.30441	1.30500	1.30413	1.30447	10132	0	11
2017.09.07	08:00:00	1.30447	1.30702	1.30321	1.30687	16469	0	11
2017.09.07	12:00:00	1.30686	1.31034	1.30564	1.31001	25056	0	11
2017.09.07	16:00:00	1.30999	1.31150	1.30640	1.30702	29096	0	11
2017.09.07	20:00:00	1.30702	1.31062	1.30617	1.30978	15202	0	11
2017.09.08	00:00:00	1.30978	1.31103	1.30935	1.31044	7748	0	11
2017.09.08	04:00:00	1.31045	1.31383	1.31003	1.31329	15877	0	11
2017.09.08	08:00:00	1.31330	1.31495	1.31230	1.31394	24908	0	11
2017.09.08	12:00:00	1.31394	1.32238	1.31384	1.31994	20475	0	11
2017.09.08	16:00:00	1.31993	1.32157	1.31802	1.31877	20732	0	11
2017.09.08	20:00:00	1.31878	1.32095	1.31878	1.32095	10332	0	11
2017.09.11	00:00:00	1.31857	1.31975	1.31814	1.31829	8981	0	11
2017.09.11	04:00:00	1.31830	1.31882	1.31678	1.31716	9135	0	11
2017.09.11	08:00:00	1.31715	1.31987	1.31675	1.31926	16438	0	11
2017.09.11	12:00:00	1.31925	1.32219	1.31815	1.31948	16774	0	11
2017.09.11	16:00:00	1.31949	1.32035	1.31661	1.31780	16827	0	11
2017.09.11	20:00:00	1.31780	1.31803	1.31604	1.31656	9467	0	11
2017.09.12	00:00:00	1.31621	1.31770	1.31589	1.31626	10417	0	11
2017.09.12	04:00:00	1.31625	1.31812	1.31622	1.31751	6841	862992000	0
2017.09.12	08:00:00	1.31750	1.32727	1.31703	1.32677	32928	0	2
2017.09.12	12:00:00	1.32676	1.32880	1.32485	1.32553	26626	0	0
2017.09.12	16:00:00	1.32553	1.32845	1.32277	1.32736	26146	0	0
2017.09.12	20:00:00	1.32738	1.32979	1.32663	1.32823	14142	0	0
2017.09.13	00:00:00	1.32823	1.32977	1.32740	1.32841	9286	0	0
2017.09.13	04:00:00	1.32842	1.33147	1.32842	1.33075	11260	0	0
2017.09.13	08:00:00	1.33075	1.33288	1.32677	1.32764	20557	0	0
2017.09.13	12:00:00	1.32764	1.32895	1.32526	1.32696	18309	0	0
2017.09.13	16:00:00	1.32695	1.32708	1.32020	1.32022	26892	0	0
2017.09.13	20:00:00	1.32021	1.32125	1.31833	1.32068	15167	0	0
2017.09.14	00:00:00	1.32068	1.32165	1.32029	1.32061	7461	0	0
2017.09.14	04:00:00	1.32059	1.32127	1.31991	1.32031	11807	0	0
2017.09.14	08:00:00	1.32031	1.32248	1.31983	1.32010	18483	0	0
2017.09.14	12:00:00	1.32011	1.33716	1.31487	1.33666	37650	0	0
2017.09.14	16:00:00	1.33665	1.34041	1.33439	1.33867	33191	0	0
2017.09.14	20:00:00	1.33868	1.34052	1.33868	1.33945	17468	0	0
2017.09.15	00:00:00	1.33945	1.34034	1.33808	1.33837	10658	0	0
2017.09.15	04:00:00	1.33837	1.34024	1.33829	1.34019	12292	0	0
2017.09.15	08:00:00	1.34021	1.35332	1.33966	1.35307	24586	0	0
2017.09.15	12:00:00	1.35307	1.36168	1.35233	1.35769	38501	0	0
2017.09.15	16:00:00	1.35771	1.36090	1.35625	1.35715	26389	0	0
2017.09.15	20:00:00	1.35711	1.35998	1.35479	1.35512	15917	0	0
2017.09.18	00:00:00	1.35577	1.35898	1.35577	1.35792	5630	0	1
2017.09.18	04:00:00	1.35795	1.36032	1.35777	1.35901	11911	0	0
2017.09.18	08:00:00	1.35901	1.36182	1.35376	1.35642	21757	0	0
2017.09.18	12:00:00	1.35641	1.35707	1.35327	1.35527	23696	0	0
2017.09.18	16:00:00	1.35527	1.35694	1.34646	1.34840	28889	0	0
2017.09.18	20:00:00	1.34841	1.35026	1.34744	1.34936	19003	0	0
2017.09.19	00:00:00	1.34936	1.35236	1.34898	1.35188	12431	0	0
2017.09.19	04:00:00	1.35191	1.35386	1.35099	1.35331	12776	0	0
2017.09.19	08:00:00	1.35331	1.35517	1.34682	1.34761	25259	0	0
2017.09.19	12:00:00	1.34759	1.35369	1.34739	1.35287	27164	0	0
2017.09.19	16:00:00	1.35286	1.35300	1.34740	1.34885	25967	0	0
2017.09.19	20:00:00	1.34885	1.35323	1.34805	1.34858	14924	0	0
2017.09.20	00:00:00	1.34858	1.35251	1.34769	1.35116	8922	0	0
2017.09.20	04:00:00	1.35118	1.35310	1.35086	1.35118	16809	0	0
2017.09.20	08:00:00	1.35120	1.36073	1.35090	1.35653	23976	0	0
2017.09.20	12:00:00	1.35650	1.35757	1.35152	1.35332	23636	0	0
2017.09.20	16:00:00	1.35332	1.35904	1.35290	1.35815	24612	0	0
2017.09.20	20:00:00	1.35822	1.36559	1.34517	1.34936	43766	0	0
2017.09.21	00:00:00	1.34936	1.35072	1.34833	1.34906	17035	0	0
2017.09.21	04:00:00	1.34904	1.34976	1.34727	1.34876	14084	0	0
2017.09.21	08:00:00	1.34876	1.35139	1.34811	1.34906	24020	0	0
2017.09.21	12:00:00	1.34906	1.35082	1.34705	1.35018	24431	0	0
2017.09.21	16:00:00	1.35018	1.35823	1.34949	1.35737	31032	0	0
2017.09.21	20:00:00	1.35737	1.35866	1.35717	1.35754	15829	0	0
2017.09.22	00:00:00	1.35754	1.35828	1.35669	1.35730	6855	0	1
2017.09.22	04:00:00	1.35726	1.35864	1.35723	1.35813	13918	0	0
2017.09.22	08:00:00	1.35813	1.35959	1.35621	1.35684	24041	0	0
2017.09.22	12:00:00	1.35684	1.35863	1.35368	1.35797	27057	0	0
2017.09.22	16:00:00	1.35797	1.35844	1.34875	1.35297	37380	0	0
2017.09.22	20:00:00	1.35295	1.35366	1.34499	1.34917	18472	0	0
2017.09.25	00:00:00	1.34857	1.35325	1.34824	1.35290	9140	0	1
2017.09.25	04:00:00	1.35289	1.35418	1.35199	1.35416	14709	0	0
2017.09.25	08:00:00	1.35416	1.35705	1.35100	1.35349	23449	0	0
2017.09.25	12:00:00	1.35348	1.35368	1.34751	1.35208	24920	0	0
2017.09.25	16:00:00	1.35209	1.35240	1.34306	1.34535	32740	0	0
2017.09.25	20:00:00	1.34535	1.34768	1.34455	1.34624	16987	0	0
2017.09.26	00:00:00	1.34624	1.34847	1.34510	1.34733	10602	0	1
2017.09.26	04:00:00	1.34732	1.34845	1.34715	1.34827	9068	0	0
2017.09.26	08:00:00	1.34830	1.35140	1.34646	1.34874	25111	0	0
2017.09.26	12:00:00	1.34867	1.34877	1.34121	1.34382	26490	0	0
2017.09.26	16:00:00	1.34382	1.34503	1.34092	1.34320	31781	0	0
2017.09.26	20:00:00	1.34320	1.34632	1.34291	1.34573	30740	0	0
2017.09.27	00:00:00	1.34574	1.34603	1.34371	1.34442	9398	0	2
2017.09.27	04:00:00	1.34442	1.34487	1.34262	1.34272	12839	0	0
2017.09.27	08:00:00	1.34272	1.34282	1.33634	1.33925	34049	0	0
2017.09.27	12:00:00	1.33925	1.34293	1.33785	1.33832	35411	0	0
2017.09.27	16:00:00	1.33833	1.34132	1.33719	1.34028	42176	0	0
2017.09.27	20:00:00	1.34028	1.34103	1.33839	1.33843	20211	0	0
2017.09.28	00:00:00	1.33843	1.34094	1.33795	1.34055	8598	0	0
2017.09.28	04:00:00	1.34054	1.34066	1.33708	1.33727	10962	0	0
2017.09.28	08:00:00	1.33728	1.33986	1.33425	1.33604	25928	0	0
2017.09.28	12:00:00	1.33606	1.34420	1.33591	1.34127	22307	0	0
2017.09.28	16:00:00	1.34130	1.34553	1.34109	1.34390	23336	0	0
2017.09.28	20:00:00	1.34388	1.34504	1.34296	1.34384	11395	0	0
2017.09.29	00:00:00	1.34382	1.34426	1.34220	1.34250	9464	0	0
2017.09.29	04:00:00	1.34247	1.34285	1.34075	1.34152	7014	0	0
2017.09.29	08:00:00	1.34152	1.34258	1.33741	1.33747	17604	0	0
2017.09.29	12:00:00	1.33744	1.34095	1.33534	1.33989	23105	0	0
2017.09.29	16:00:00	1.33992	1.34244	1.33496	1.33940	27248	0	0
2017.09.29	20:00:00	1.33943	1.34186	1.33862	1.33966	10820	0	0
2017.10.02	00:00:00	1.33693	1.34019	1.33693	1.33752	6925	0	1
2017.10.02	04:00:00	1.33750	1.33776	1.33578	1.33696	7446	0	0
2017.10.02	08:00:00	1.33701	1.33720	1.33009	1.33172	19005	0	0
2017.10.02	12:00:00	1.33170	1.33192	1.32633	1.32802	22109	0	0
2017.10.02	16:00:00	1.32804	1.32973	1.32561	1.32725	25127	0	0
2017.10.02	20:00:00	1.32729	1.32882	1.32703	1.32709	10982	0	0
2017.10.03	00:00:00	1.32709	1.32794	1.32512	1.32518	13523	0	0
2017.10.03	04:00:00	1.32514	1.32574	1.32290	1.32526	10284	0	1
2017.10.03	08:00:00	1.32526	1.32877	1.32391	1.32475	19368	0	0
2017.10.03	12:00:00	1.32471	1.32680	1.32220	1.32372	20408	0	0
2017.10.03	16:00:00	1.32372	1.32654	1.32345	1.32472	18177	0	0
2017.10.03	20:00:00	1.32472	1.32604	1.32356	1.32356	9476	0	0
2017.10.04	00:00:00	1.32356	1.32702	1.32333	1.32656	7007	0	0
2017.10.04	04:00:00	1.32655	1.32734	1.32555	1.32617	6160	0	0
2017.10.04	08:00:00	1.32615	1.32857	1.32441	1.32699	16478	0	0
2017.10.04	12:00:00	1.32706	1.32878	1.32532	1.32716	18924	0	0
2017.10.04	16:00:00	1.32716	1.32916	1.32584	1.32726	23443	0	0
2017.10.04	20:00:00	1.32725	1.32726	1.32441	1.32476	10214	0	0
2017.10.05	00:00:00	1.32476	1.32476	1.32304	1.32311	7261	0	1
2017.10.05	04:00:00	1.32312	1.32464	1.32287	1.32443	4594	0	1
2017.10.05	08:00:00	1.32444	1.32498	1.31741	1.31917	18696	0	0
2017.10.05	12:00:00	1.31920	1.32000	1.31350	1.31361	24076	0	0
2017.10.05	16:00:00	1.31361	1.31464	1.31212	1.31333	22989	0	0
2017.10.05	20:00:00	1.31331	1.31337	1.31076	1.31187	9789	0	0
2017.10.06	00:00:00	1.31187	1.31204	1.30867	1.31009	7911	0	1
2017.10.06	04:00:00	1.31008	1.31086	1.30732	1.30878	7815	0	0
2017.10.06	08:00:00	1.30878	1.30921	1.30598	1.30766	17049	0	0
2017.10.06	12:00:00	1.30765	1.31020	1.30356	1.30491	25963	0	0
2017.10.06	16:00:00	1.30493	1.30738	1.30270	1.30544	25980	0	0
2017.10.06	20:00:00	1.30540	1.30739	1.30518	1.30639	7624	0	0
2017.10.09	00:00:00	1.30865	1.30927	1.30748	1.30787	5228	0	4
2017.10.09	04:00:00	1.30786	1.31017	1.30747	1.30962	5625	0	0
2017.10.09	08:00:00	1.30962	1.31246	1.30945	1.31074	15111	0	0
2017.10.09	12:00:00	1.31072	1.31838	1.31030	1.31579	15804	0	0
2017.10.09	16:00:00	1.31579	1.31627	1.31262	1.31452	15222	0	0
2017.10.09	20:00:00	1.31449	1.31598	1.31373	1.31401	7612	0	0
2017.10.10	00:00:00	1.31401	1.31519	1.31307	1.31499	6068	0	0
2017.10.10	04:00:00	1.31496	1.31701	1.31488	1.31672	6166	0	0
2017.10.10	08:00:00	1.31669	1.31986	1.31580	1.31793	16401	0	0
2017.10.10	12:00:00	1.31791	1.32035	1.31767	1.31797	19441	0	0
2017.10.10	16:00:00	1.31798	1.32257	1.31760	1.32099	18039	0	0
2017.10.10	20:00:00	1.32101	1.32199	1.31985	1.32029	9979	0	0
2017.10.11	00:00:00	1.32029	1.32224	1.31995	1.32149	5330	0	1
2017.10.11	04:00:00	1.32150	1.32207	1.31907	1.31948	7036	0	0
2017.10.11	08:00:00	1.31949	1.32111	1.31811	1.31986	13230	0	0
2017.10.11	12:00:00	1.31985	1.32112	1.31759	1.32085	15834	0	0
2017.10.11	16:00:00	1.32083	1.32175	1.31752	1.32105	16803	0	0
2017.10.11	20:00:00	1.32105	1.32345	1.32041	1.32222	12367	0	0
2017.10.12	00:00:00	1.32223	1.32473	1.32117	1.32408	10335	0	0
2017.10.12	04:00:00	1.32410	1.32649	1.32406	1.32593	10903	0	0
2017.10.12	08:00:00	1.32593	1.32623	1.32303	1.32308	13130	0	0
2017.10.12	12:00:00	1.32310	1.32412	1.31211	1.31432	23902	0	0
2017.10.12	16:00:00	1.31432	1.32670	1.31383	1.32467	22449	0	0
2017.10.12	20:00:00	1.32467	1.32902	1.32397	1.32601	13944	0	0
2017.10.13	00:00:00	1.32601	1.32712	1.32553	1.32710	12199	0	1
2017.10.13	04:00:00	1.32712	1.32823	1.32597	1.32730	6868	0	0
2017.10.13	08:00:00	1.32730	1.33239	1.32696	1.33044	19761	0	0
2017.10.13	12:00:00	1.33045	1.33237	1.32477	1.33053	22834	0	0
2017.10.13	16:00:00	1.33049	1.33376	1.32885	1.32976	21153	0	0
2017.10.13	20:00:00	1.32976	1.33059	1.32775	1.32775	9295	0	0
2017.10.16	00:00:00	1.32874	1.33095	1.32729	1.32885	7475	0	0
2017.10.16	04:00:00	1.32885	1.32945	1.32802	1.32928	4640	0	0
2017.10.16	08:00:00	1.32928	1.33115	1.32691	1.33000	14272	0	0
2017.10.16	12:00:00	1.32998	1.33072	1.32463	1.32635	15477	0	0
2017.10.16	16:00:00	1.32636	1.32909	1.32617	1.32854	13278	0	0
2017.10.16	20:00:00	1.32852	1.32899	1.32252	1.32486	12014	0	0
2017.10.17	00:00:00	1.32490	1.32554	1.32386	1.32495	8585	0	0
2017.10.17	04:00:00	1.32498	1.32657	1.32344	1.32551	5513	0	0
2017.10.17	08:00:00	1.32551	1.32873	1.32384	1.32678	16182	0	0
2017.10.17	12:00:00	1.32677	1.32685	1.31767	1.31813	27149	0	0
2017.10.17	16:00:00	1.31813	1.31914	1.31544	1.31789	19024	0	0
2017.10.17	20:00:00	1.31789	1.31933	1.31704	1.31888	7194	0	0
2017.10.18	00:00:00	1.31888	1.31976	1.31823	1.31941	9255	0	2
2017.10.18	04:00:00	1.31940	1.31974	1.31831	1.31874	3874	0	0
2017.10.18	08:00:00	1.31874	1.32113	1.31561	1.31596	16105	0	0
2017.10.18	12:00:00	1.31588	1.31887	1.31397	1.31647	23357	0	0
2017.10.18	16:00:00	1.31648	1.31998	1.31482	1.31908	18919	0	0
2017.10.18	20:00:00	1.31907	1.32055	1.31835	1.32047	11623	0	0
2017.10.19	00:00:00	1.32047	1.32284	1.31950	1.32139	10762	0	0
2017.10.19	04:00:00	1.32137	1.32224	1.32012	1.32159	8730	0	0
2017.10.19	08:00:00	1.32156	1.32209	1.31301	1.31505	21803	0	0
2017.10.19	12:00:00	1.31511	1.31857	1.31468	1.31668	20560	0	0
2017.10.19	16:00:00	1.31667	1.32089	1.31543	1.31615	17663	0	0
2017.10.19	20:00:00	1.31619	1.31657	1.31468	1.31552	8192	0	0
2017.10.20	00:00:00	1.31552	1.31607	1.31455	1.31539	9693	0	0
2017.10.20	04:00:00	1.31536	1.31597	1.30990	1.31033	13537	0	0
2017.10.20	08:00:00	1.31034	1.31454	1.30876	1.31291	21541	0	0
2017.10.20	12:00:00	1.31293	1.31904	1.31241	1.31776	19781	0	0
2017.10.20	16:00:00	1.31778	1.32005	1.31605	1.31918	19657	0	0
2017.10.20	20:00:00	1.31918	1.31996	1.31841	1.31848	8952	0	0
2017.10.23	00:00:00	1.31853	1.31932	1.31689	1.31784	7528	0	0
2017.10.23	04:00:00	1.31783	1.32028	1.31755	1.31982	7379	0	0
2017.10.23	08:00:00	1.31981	1.32271	1.31632	1.31767	14386	0	0
2017.10.23	12:00:00	1.31767	1.31858	1.31574	1.31738	14843	0	0
2017.10.23	16:00:00	1.31738	1.32075	1.31683	1.32004	16045	0	0
2017.10.23	20:00:00	1.32004	1.32133	1.31939	1.31965	8792	0	0
2017.10.24	00:00:00	1.31963	1.32084	1.31918	1.32080	5028	0	0
2017.10.24	04:00:00	1.32078	1.32277	1.32078	1.32220	6087	0	1
2017.10.24	08:00:00	1.32224	1.32230	1.31812	1.32018	14515	0	0
2017.10.24	12:00:00	1.32019	1.32019	1.31576	1.31694	15934	0	0
2017.10.24	16:00:00	1.31698	1.31709	1.31131	1.31323	21076	0	0
2017.10.24	20:00:00	1.31320	1.31393	1.31176	1.31255	14018	0	0
2017.10.25	00:00:00	1.31255	1.31346	1.31205	1.31269	9420	0	1
2017.10.25	04:00:00	1.31272	1.31372	1.31248	1.31309	4826	0	0
2017.10.25	08:00:00	1.31308	1.31827	1.31100	1.31763	19606	0	0
2017.10.25	12:00:00	1.31762	1.32673	1.31708	1.32540	25296	0	0
2017.10.25	16:00:00	1.32541	1.32714	1.32242	1.32472	22945	0	0
2017.10.25	20:00:00	1.32470	1.32645	1.32254	1.32541	10062	0	0
2017.10.26	00:00:00	1.32541	1.32764	1.32539	1.32662	4124	0	0
2017.10.26	04:00:00	1.32662	1.32792	1.32602	1.32647	4514	0	0
2017.10.26	08:00:00	1.32647	1.32757	1.32124	1.32126	12769	0	0
2017.10.26	12:00:00	1.32125	1.32362	1.31786	1.32142	21346	0	0
2017.10.26	16:00:00	1.32148	1.32204	1.31613	1.31756	21653	0	0
2017.10.26	20:00:00	1.31758	1.31789	1.31465	1.31591	11275	0	0
2017.10.27	00:00:00	1.31601	1.32626	1.31218	1.31270	5950	0	0
2017.10.27	04:00:00	1.31269	1.31392	1.31130	1.31299	4405	0	1
2017.10.27	08:00:00	1.31298	1.31362	1.30695	1.30865	17083	0	0
2017.10.27	12:00:00	1.30863	1.31056	1.30764	1.30832	19378	0	0
2017.10.27	16:00:00	1.30832	1.31239	1.30794	1.31105	21784	0	0
2017.10.27	20:00:00	1.31105	1.31358	1.31080	1.31281	9955	0	0
2017.10.30	00:00:00	1.31084	1.31411	1.31084	1.31408	4769	0	0
2017.10.30	04:00:00	1.31409	1.31484	1.31298	1.31481	4774	0	0
2017.10.30	08:00:00	1.31482	1.31685	1.31266	1.31584	10228	0	0
2017.10.30	12:00:00	1.31580	1.31986	1.31539	1.31984	14597	0	0
2017.10.30	16:00:00	1.31972	1.32150	1.31661	1.32086	17927	0	0
2017.10.30	20:00:00	1.32087	1.32139	1.31928	1.32074	7362	0	0
2017.10.31	00:00:00	1.32082	1.32141	1.31994	1.31999	3022	0	0
2017.10.31	04:00:00	1.31994	1.32068	1.31914	1.31975	3544	0	0
2017.10.31	08:00:00	1.31975	1.32226	1.31962	1.32042	12983	0	0
2017.10.31	12:00:00	1.32043	1.32416	1.31989	1.32346	16562	0	0
2017.10.31	16:00:00	1.32346	1.32884	1.32341	1.32769	20733	0	0
2017.10.31	20:00:00	1.32769	1.32881	1.32673	1.32823	7714	0	0
2017.11.01	00:00:00	1.32817	1.32930	1.32788	1.32791	5663	0	2
2017.11.01	04:00:00	1.32794	1.32818	1.32666	1.32696	6204	0	0
2017.11.01	08:00:00	1.32695	1.33108	1.32667	1.33025	12624	0	0
2017.11.01	12:00:00	1.33025	1.33206	1.32807	1.32953	17459	0	0
2017.11.01	16:00:00	1.32963	1.33051	1.32484	1.32657	20684	0	0
2017.11.01	20:00:00	1.32655	1.32810	1.32404	1.32425	13951	0	0
2017.11.02	00:00:00	1.32427	1.32691	1.32415	1.32681	5912	0	0
2017.11.02	04:00:00	1.32680	1.32988	1.32672	1.32811	7816	0	0
2017.11.02	08:00:00	1.32810	1.32886	1.32494	1.32540	10797	0	0
2017.11.02	12:00:00	1.32542	1.32690	1.30838	1.31169	26247	0	0
2017.11.02	16:00:00	1.31172	1.31336	1.30427	1.30549	23118	0	0
2017.11.02	20:00:00	1.30549	1.30679	1.30505	1.30571	11996	0	0
2017.11.03	00:00:00	1.30571	1.30659	1.30471	1.30640	6949	0	0
2017.11.03	04:00:00	1.30640	1.30768	1.30600	1.30724	5510	0	0
2017.11.03	08:00:00	1.30726	1.30757	1.30392	1.30686	15354	0	0
2017.11.03	12:00:00	1.30685	1.31312	1.30599	1.31019	22094	0	0
2017.11.03	16:00:00	1.30989	1.31030	1.30566	1.30628	19181	0	0
2017.11.03	20:00:00	1.30628	1.30821	1.30619	1.30740	6023	0	0
2017.11.06	00:00:00	1.30685	1.30798	1.30583	1.30673	6358	0	0
2017.11.06	04:00:00	1.30673	1.30794	1.30640	1.30721	6025	0	0
2017.11.06	08:00:00	1.30721	1.31212	1.30679	1.31026	15338	0	0
2017.11.06	12:00:00	1.31029	1.31268	1.30961	1.31001	12827	0	0
2017.11.06	16:00:00	1.31000	1.31619	1.30978	1.31518	14794	0	0
2017.11.06	20:00:00	1.31522	1.31746	1.31506	1.31693	10410	0	0
2017.11.07	00:00:00	1.31693	1.31749	1.31638	1.31649	4614	0	1
2017.11.07	04:00:00	1.31652	1.31776	1.31630	1.31636	5293	0	2
2017.11.07	08:00:00	1.31634	1.31713	1.31371	1.31492	14280	0	0
2017.11.07	12:00:00	1.31491	1.31512	1.31200	1.31238	16778	0	0
2017.11.07	16:00:00	1.31242	1.31597	1.31090	1.31551	19601	0	0
2017.11.07	20:00:00	1.31552	1.31720	1.31437	1.31636	10530	0	0
2017.11.08	00:00:00	1.31631	1.31757	1.31625	1.31721	5784	0	0
2017.11.08	04:00:00	1.31720	1.31738	1.31620	1.31640	4971	0	0
2017.11.08	08:00:00	1.31640	1.31643	1.31253	1.31341	14212	0	0
2017.11.08	12:00:00	1.31341	1.31385	1.30911	1.30967	16189	0	0
2017.11.08	16:00:00	1.30967	1.31132	1.30862	1.31097	13657	0	0
2017.11.08	20:00:00	1.31097	1.31219	1.31049	1.31109	8742	0	0
2017.11.09	00:00:00	1.31109	1.31183	1.31053	1.31111	6515	0	0
2017.11.09	04:00:00	1.31111	1.31366	1.31058	1.31361	7735	0	0
2017.11.09	08:00:00	1.31357	1.31527	1.30936	1.30947	14635	0	0
2017.11.09	12:00:00	1.30947	1.31317	1.30849	1.31038	18390	0	0
2017.11.09	16:00:00	1.31037	1.31491	1.30938	1.31445	19997	0	0
2017.11.09	20:00:00	1.31449	1.31653	1.31213	1.31438	12417	0	0
2017.11.10	00:00:00	1.31438	1.31505	1.31395	1.31426	5611	0	0
2017.11.10	04:00:00	1.31425	1.31479	1.31386	1.31446	6195	0	1
2017.11.10	08:00:00	1.31448	1.31675	1.31123	1.31525	19642	0	0
2017.11.10	12:00:00	1.31523	1.32122	1.31448	1.32011	19337	0	0
2017.11.10	16:00:00	1.32012	1.32292	1.31893	1.31949	15582	0	0
2017.11.10	20:00:00	1.31943	1.32029	1.31874	1.31891	6631	0	0
2017.11.13	00:00:00	1.31651	1.31789	1.31069	1.31200	9241	0	0
2017.11.13	04:00:00	1.31200	1.31348	1.31129	1.31329	6210	0	0
2017.11.13	08:00:00	1.31327	1.31331	1.30618	1.30774	18662	0	0
2017.11.13	12:00:00	1.30772	1.31023	1.30693	1.30857	16010	0	0
2017.11.13	16:00:00	1.30859	1.31351	1.30844	1.31125	14992	0	0
2017.11.13	20:00:00	1.31126	1.31220	1.31085	1.31143	6669	0	0
2017.11.14	00:00:00	1.31143	1.31280	1.31112	1.31209	4539	0	0
2017.11.14	04:00:00	1.31209	1.31223	1.31116	1.31184	3570	0	0
2017.11.14	08:00:00	1.31184	1.31211	1.30735	1.30962	18474	0	0
2017.11.14	12:00:00	1.30963	1.31171	1.30857	1.31001	16478	0	0
2017.11.14	16:00:00	1.31005	1.31870	1.30962	1.31784	19928	0	0
2017.11.14	20:00:00	1.31783	1.31858	1.31168	1.31647	10947	0	0
2017.11.15	00:00:00	1.31647	1.31663	1.31394	1.31407	7306	0	0
2017.11.15	04:00:00	1.31411	1.31464	1.31301	1.31392	5882	0	0
2017.11.15	08:00:00	1.31393	1.32133	1.31348	1.31381	21749	0	0
2017.11.15	12:00:00	1.31372	1.31863	1.31336	1.31671	28336	0	0
2017.11.15	16:00:00	1.31672	1.31812	1.31552	1.31769	23281	0	0
2017.11.15	20:00:00	1.31772	1.31819	1.31600	1.31684	13153	0	0
2017.11.16	00:00:00	1.31687	1.31872	1.31598	1.31778	6688	0	0
2017.11.16	04:00:00	1.31778	1.31809	1.31679	1.31703	4989	0	1
2017.11.16	08:00:00	1.31703	1.31887	1.31350	1.31819	23818	0	0
2017.11.16	12:00:00	1.31818	1.32075	1.31748	1.31981	20687	0	0
2017.11.16	16:00:00	1.31980	1.32071	1.31741	1.31918	19735	0	0
2017.11.16	20:00:00	1.31918	1.31952	1.31799	1.31932	10314	0	0
